"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2020","APR","","STATE","NEW YORK","36","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","3,600",""
"SURVEY","2020","APR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","7,200",""
"SURVEY","2020","APR","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","900",""
"SURVEY","2020","APR","","STATE","OHIO","39","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","7,000",""
"SURVEY","2020","APR","","STATE","OKLAHOMA","40","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","4,700",""
"SURVEY","2020","APR","","STATE","OREGON","41","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","1,800",""
"SURVEY","2020","APR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","65,800",""
"SURVEY","2020","APR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","21,500",""
"SURVEY","2020","APR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","37,000",""
"SURVEY","2020","APR","","STATE","TENNESSEE","47","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","3,400",""
"SURVEY","2020","APR","","STATE","TEXAS","48","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","453,900",""
"SURVEY","2020","APR","","STATE","UTAH","49","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","59,700",""
"SURVEY","2020","APR","","STATE","VIRGINIA","51","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","2,000",""
"SURVEY","2020","APR","","STATE","WASHINGTON","53","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","61,600",""
"SURVEY","2020","APR","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","1,300",""
"SURVEY","2020","APR","","STATE","WISCONSIN","55","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","80,400",""
"SURVEY","2020","APR","","STATE","WYOMING","56","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","600",""
"SURVEY","2020","MAY","","STATE","ALABAMA","01","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","900",""
"SURVEY","2020","MAY","","STATE","ALASKA","02","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","100",""
"SURVEY","2020","MAY","","STATE","ARIZONA","04","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","32,400",""
"SURVEY","2020","MAY","","STATE","ARKANSAS","05","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","700",""
"SURVEY","2020","MAY","","STATE","CALIFORNIA","06","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","138,700",""
"SURVEY","2020","MAY","","STATE","COLORADO","08","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","170,100",""
"SURVEY","2020","MAY","","STATE","FLORIDA","12","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2020","MAY","","STATE","GEORGIA","13","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2020","MAY","","STATE","HAWAII","15","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","1,200",""
"SURVEY","2020","MAY","","STATE","IDAHO","16","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","41,000",""
"SURVEY","2020","MAY","","STATE","ILLINOIS","17","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2020","MAY","","STATE","INDIANA","18","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","4,100",""
"SURVEY","2020","MAY","","STATE","IOWA","19","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2020","MAY","","STATE","KANSAS","20","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","474,000",""
"SURVEY","2020","MAY","","STATE","KENTUCKY","21","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","4,600",""
"SURVEY","2020","MAY","","STATE","LOUISIANA","22","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","800",""
"SURVEY","2020","MAY","","STATE","MARYLAND","24","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","3,200",""
"SURVEY","2020","MAY","","STATE","MICHIGAN","26","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2020","MAY","","STATE","MINNESOTA","27","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2020","MAY","","STATE","MISSISSIPPI","28","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","600",""
"SURVEY","2020","MAY","","STATE","MISSOURI","29","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","8,300",""
"SURVEY","2020","MAY","","STATE","MONTANA","30","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","1,200",""
"SURVEY","2020","MAY","","STATE","NEBRASKA","31","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","399,700",""
"SURVEY","2020","MAY","","STATE","NEVADA","32","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","100",""
"SURVEY","2020","MAY","","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","3,500",""
"SURVEY","2020","MAY","","STATE","NEW JERSEY","34","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","4,100",""
"SURVEY","2020","MAY","","STATE","NEW MEXICO","35","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","700",""
"SURVEY","2020","MAY","","STATE","NEW YORK","36","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","3,900",""
"SURVEY","2020","MAY","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","6,700",""
"SURVEY","2020","MAY","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","1,000",""
"SURVEY","2020","MAY","","STATE","OHIO","39","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","8,100",""
"SURVEY","2020","MAY","","STATE","OKLAHOMA","40","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","4,300",""
"SURVEY","2020","MAY","","STATE","OREGON","41","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","2,300",""
"SURVEY","2020","MAY","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","90,800",""
"SURVEY","2020","MAY","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","22,900",""
"SURVEY","2020","MAY","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","39,200",""
"SURVEY","2020","MAY","","STATE","TENNESSEE","47","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","3,900",""
"SURVEY","2020","MAY","","STATE","TEXAS","48","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","377,300",""
"SURVEY","2020","MAY","","STATE","UTAH","49","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","54,700",""
"SURVEY","2020","MAY","","STATE","VIRGINIA","51","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","2,000",""
"SURVEY","2020","MAY","","STATE","WASHINGTON","53","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","71,700",""
"SURVEY","2020","MAY","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","1,400",""
"SURVEY","2020","MAY","","STATE","WISCONSIN","55","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","95,600",""
"SURVEY","2020","MAY","","STATE","WYOMING","56","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","600",""
"SURVEY","2020","JUN","","STATE","ALABAMA","01","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","900",""
"SURVEY","2020","JUN","","STATE","ALASKA","02","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","100",""
"SURVEY","2020","JUN","","STATE","ARIZONA","04","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","44,200",""
"SURVEY","2020","JUN","","STATE","ARKANSAS","05","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","800",""
"SURVEY","2020","JUN","","STATE","CALIFORNIA","06","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","140,000",""
"SURVEY","2020","JUN","","STATE","COLORADO","08","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","219,900",""
"SURVEY","2020","JUN","","STATE","FLORIDA","12","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2020","JUN","","STATE","GEORGIA","13","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2020","JUN","","STATE","HAWAII","15","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","1,400",""
"SURVEY","2020","JUN","","STATE","IDAHO","16","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","47,900",""
"SURVEY","2020","JUN","","STATE","ILLINOIS","17","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2020","JUN","","STATE","INDIANA","18","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","4,300",""
"SURVEY","2020","JUN","","STATE","IOWA","19","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2020","JUN","","STATE","KANSAS","20","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","592,000",""
"SURVEY","2020","JUN","","STATE","KENTUCKY","21","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","4,900",""
"SURVEY","2020","JUN","","STATE","LOUISIANA","22","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","1,000",""
"SURVEY","2020","JUN","","STATE","MARYLAND","24","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","3,300",""
"SURVEY","2020","JUN","","STATE","MICHIGAN","26","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2020","JUN","","STATE","MINNESOTA","27","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2020","JUN","","STATE","MISSISSIPPI","28","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","700",""
"SURVEY","2020","JUN","","STATE","MISSOURI","29","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","10,900",""
"SURVEY","2020","JUN","","STATE","MONTANA","30","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","2,100",""
"SURVEY","2020","JUN","","STATE","NEBRASKA","31","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","625,700",""
"SURVEY","2020","JUN","","STATE","NEVADA","32","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","100",""
"SURVEY","2020","JUN","","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","3,500",""
"SURVEY","2020","JUN","","STATE","NEW JERSEY","34","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","4,000",""
"SURVEY","2020","JUN","","STATE","NEW MEXICO","35","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","800",""
"SURVEY","2020","JUN","","STATE","NEW YORK","36","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","3,900",""
"SURVEY","2020","JUN","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","7,800",""
"SURVEY","2020","JUN","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","1,000",""
"SURVEY","2020","JUN","","STATE","OHIO","39","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","7,700",""
"SURVEY","2020","JUN","","STATE","OKLAHOMA","40","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","4,100",""
"SURVEY","2020","JUN","","STATE","OREGON","41","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","2,200",""
"SURVEY","2020","JUN","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","92,000",""
"SURVEY","2020","JUN","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","23,100",""
"SURVEY","2020","JUN","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","46,200",""
"SURVEY","2020","JUN","","STATE","TENNESSEE","47","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","3,800",""
"SURVEY","2020","JUN","","STATE","TEXAS","48","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","465,400",""
"SURVEY","2020","JUN","","STATE","UTAH","49","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","35,800",""
"SURVEY","2020","JUN","","STATE","VIRGINIA","51","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","1,900",""
"SURVEY","2020","JUN","","STATE","WASHINGTON","53","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","94,100",""
"SURVEY","2020","JUN","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","1,300",""
"SURVEY","2020","JUN","","STATE","WISCONSIN","55","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","123,300",""
"SURVEY","2020","JUN","","STATE","WYOMING","56","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","700",""
"SURVEY","2020","JUL","","STATE","ALABAMA","01","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","900",""
"SURVEY","2020","JUL","","STATE","ALASKA","02","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","100",""
"SURVEY","2020","JUL","","STATE","ARIZONA","04","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","48,600",""
"SURVEY","2020","JUL","","STATE","ARKANSAS","05","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","700",""
"SURVEY","2020","JUL","","STATE","CALIFORNIA","06","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","129,700",""
"SURVEY","2020","JUL","","STATE","COLORADO","08","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","214,500",""
"SURVEY","2020","JUL","","STATE","FLORIDA","12","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)",""
