Program,Date,DateCombined,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,03/15/2020,2020-MAR-15,2020,MAR,,STATE,WISCONSIN,55,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,121300,
SURVEY,03/15/2020,2020-MAR-15,2020,MAR,,STATE,WYOMING,56,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,500,
SURVEY,04/15/2020,2020-APR-15,2020,APR,,STATE,ALABAMA,1,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,800,
SURVEY,04/15/2020,2020-APR-15,2020,APR,,STATE,ALASKA,2,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,100,
SURVEY,04/15/2020,2020-APR-15,2020,APR,,STATE,ARIZONA,4,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,47300,
SURVEY,04/15/2020,2020-APR-15,2020,APR,,STATE,ARKANSAS,5,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,700,
SURVEY,04/15/2020,2020-APR-15,2020,APR,,STATE,CALIFORNIA,6,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,140700,
SURVEY,04/15/2020,2020-APR-15,2020,APR,,STATE,COLORADO,8,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,97300,
SURVEY,04/15/2020,2020-APR-15,2020,APR,,STATE,FLORIDA,12,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED, (D),
SURVEY,04/15/2020,2020-APR-15,2020,APR,,STATE,GEORGIA,13,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED, (D),
SURVEY,04/15/2020,2020-APR-15,2020,APR,,STATE,HAWAII,15,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,1200,
SURVEY,04/15/2020,2020-APR-15,2020,APR,,STATE,IDAHO,16,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,38800,
SURVEY,04/15/2020,2020-APR-15,2020,APR,,STATE,ILLINOIS,17,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED, (D),
SURVEY,04/15/2020,2020-APR-15,2020,APR,,STATE,INDIANA,18,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,4100,
SURVEY,04/15/2020,2020-APR-15,2020,APR,,STATE,IOWA,19,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED, (D),
SURVEY,04/15/2020,2020-APR-15,2020,APR,,STATE,KANSAS,20,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,441700,
SURVEY,04/15/2020,2020-APR-15,2020,APR,,STATE,KENTUCKY,21,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,4600,
SURVEY,04/15/2020,2020-APR-15,2020,APR,,STATE,LOUISIANA,22,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,600,
SURVEY,04/15/2020,2020-APR-15,2020,APR,,STATE,MARYLAND,24,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,2400,
SURVEY,04/15/2020,2020-APR-15,2020,APR,,STATE,MICHIGAN,26,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED, (D),
SURVEY,04/15/2020,2020-APR-15,2020,APR,,STATE,MINNESOTA,27,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED, (D),
SURVEY,04/15/2020,2020-APR-15,2020,APR,,STATE,MISSISSIPPI,28,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,500,
SURVEY,04/15/2020,2020-APR-15,2020,APR,,STATE,MISSOURI,29,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,6600,
SURVEY,04/15/2020,2020-APR-15,2020,APR,,STATE,MONTANA,30,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,1100,
SURVEY,04/15/2020,2020-APR-15,2020,APR,,STATE,NEBRASKA,31,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,471200,
SURVEY,04/15/2020,2020-APR-15,2020,APR,,STATE,NEVADA,32,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,200,
SURVEY,04/15/2020,2020-APR-15,2020,APR,,STATE,NEW HAMPSHIRE,33,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,3100,
SURVEY,04/15/2020,2020-APR-15,2020,APR,,STATE,NEW JERSEY,34,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,3400,
SURVEY,04/15/2020,2020-APR-15,2020,APR,,STATE,NEW MEXICO,35,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,700,
SURVEY,04/15/2020,2020-APR-15,2020,APR,,STATE,NEW YORK,36,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,3600,
SURVEY,04/15/2020,2020-APR-15,2020,APR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,7200,
SURVEY,04/15/2020,2020-APR-15,2020,APR,,STATE,NORTH DAKOTA,38,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,900,
SURVEY,04/15/2020,2020-APR-15,2020,APR,,STATE,OHIO,39,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,7000,
SURVEY,04/15/2020,2020-APR-15,2020,APR,,STATE,OKLAHOMA,40,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,4700,
SURVEY,04/15/2020,2020-APR-15,2020,APR,,STATE,OREGON,41,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,1800,
SURVEY,04/15/2020,2020-APR-15,2020,APR,,STATE,PENNSYLVANIA,42,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,65800,
SURVEY,04/15/2020,2020-APR-15,2020,APR,,STATE,SOUTH CAROLINA,45,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,21500,
SURVEY,04/15/2020,2020-APR-15,2020,APR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,37000,
SURVEY,04/15/2020,2020-APR-15,2020,APR,,STATE,TENNESSEE,47,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,3400,
SURVEY,04/15/2020,2020-APR-15,2020,APR,,STATE,TEXAS,48,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,453900,
SURVEY,04/15/2020,2020-APR-15,2020,APR,,STATE,UTAH,49,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,59700,
SURVEY,04/15/2020,2020-APR-15,2020,APR,,STATE,VIRGINIA,51,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,2000,
SURVEY,04/15/2020,2020-APR-15,2020,APR,,STATE,WASHINGTON,53,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,61600,
SURVEY,04/15/2020,2020-APR-15,2020,APR,,STATE,WEST VIRGINIA,54,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,1300,
SURVEY,04/15/2020,2020-APR-15,2020,APR,,STATE,WISCONSIN,55,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,80400,
SURVEY,04/15/2020,2020-APR-15,2020,APR,,STATE,WYOMING,56,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,600,
SURVEY,05/15/2020,2020-MAY-15,2020,MAY,,STATE,ALABAMA,1,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,900,
SURVEY,05/15/2020,2020-MAY-15,2020,MAY,,STATE,ALASKA,2,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,100,
SURVEY,05/15/2020,2020-MAY-15,2020,MAY,,STATE,ARIZONA,4,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,32400,
SURVEY,05/15/2020,2020-MAY-15,2020,MAY,,STATE,ARKANSAS,5,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,700,
SURVEY,05/15/2020,2020-MAY-15,2020,MAY,,STATE,CALIFORNIA,6,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,138700,
SURVEY,05/15/2020,2020-MAY-15,2020,MAY,,STATE,COLORADO,8,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,170100,
SURVEY,05/15/2020,2020-MAY-15,2020,MAY,,STATE,FLORIDA,12,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED, (D),
SURVEY,05/15/2020,2020-MAY-15,2020,MAY,,STATE,GEORGIA,13,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED, (D),
SURVEY,05/15/2020,2020-MAY-15,2020,MAY,,STATE,HAWAII,15,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,1200,
SURVEY,05/15/2020,2020-MAY-15,2020,MAY,,STATE,IDAHO,16,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,41000,
SURVEY,05/15/2020,2020-MAY-15,2020,MAY,,STATE,ILLINOIS,17,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED, (D),
SURVEY,05/15/2020,2020-MAY-15,2020,MAY,,STATE,INDIANA,18,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,4100,
SURVEY,05/15/2020,2020-MAY-15,2020,MAY,,STATE,IOWA,19,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED, (D),
SURVEY,05/15/2020,2020-MAY-15,2020,MAY,,STATE,KANSAS,20,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,474000,
SURVEY,05/15/2020,2020-MAY-15,2020,MAY,,STATE,KENTUCKY,21,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,4600,
SURVEY,05/15/2020,2020-MAY-15,2020,MAY,,STATE,LOUISIANA,22,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,800,
SURVEY,05/15/2020,2020-MAY-15,2020,MAY,,STATE,MARYLAND,24,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,3200,
SURVEY,05/15/2020,2020-MAY-15,2020,MAY,,STATE,MICHIGAN,26,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED, (D),
SURVEY,05/15/2020,2020-MAY-15,2020,MAY,,STATE,MINNESOTA,27,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED, (D),
SURVEY,05/15/2020,2020-MAY-15,2020,MAY,,STATE,MISSISSIPPI,28,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,600,
SURVEY,05/15/2020,2020-MAY-15,2020,MAY,,STATE,MISSOURI,29,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,8300,
SURVEY,05/15/2020,2020-MAY-15,2020,MAY,,STATE,MONTANA,30,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,1200,
SURVEY,05/15/2020,2020-MAY-15,2020,MAY,,STATE,NEBRASKA,31,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,399700,
SURVEY,05/15/2020,2020-MAY-15,2020,MAY,,STATE,NEVADA,32,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,100,
SURVEY,05/15/2020,2020-MAY-15,2020,MAY,,STATE,NEW HAMPSHIRE,33,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,3500,
SURVEY,05/15/2020,2020-MAY-15,2020,MAY,,STATE,NEW JERSEY,34,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,4100,
SURVEY,05/15/2020,2020-MAY-15,2020,MAY,,STATE,NEW MEXICO,35,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,700,
SURVEY,05/15/2020,2020-MAY-15,2020,MAY,,STATE,NEW YORK,36,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,3900,
SURVEY,05/15/2020,2020-MAY-15,2020,MAY,,STATE,NORTH CAROLINA,37,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,6700,
SURVEY,05/15/2020,2020-MAY-15,2020,MAY,,STATE,NORTH DAKOTA,38,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,1000,
SURVEY,05/15/2020,2020-MAY-15,2020,MAY,,STATE,OHIO,39,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,8100,
SURVEY,05/15/2020,2020-MAY-15,2020,MAY,,STATE,OKLAHOMA,40,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,4300,
SURVEY,05/15/2020,2020-MAY-15,2020,MAY,,STATE,OREGON,41,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,2300,
SURVEY,05/15/2020,2020-MAY-15,2020,MAY,,STATE,PENNSYLVANIA,42,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,90800,
SURVEY,05/15/2020,2020-MAY-15,2020,MAY,,STATE,SOUTH CAROLINA,45,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,22900,
SURVEY,05/15/2020,2020-MAY-15,2020,MAY,,STATE,SOUTH DAKOTA,46,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,39200,
SURVEY,05/15/2020,2020-MAY-15,2020,MAY,,STATE,TENNESSEE,47,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,3900,
SURVEY,05/15/2020,2020-MAY-15,2020,MAY,,STATE,TEXAS,48,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,377300,
SURVEY,05/15/2020,2020-MAY-15,2020,MAY,,STATE,UTAH,49,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,54700,
SURVEY,05/15/2020,2020-MAY-15,2020,MAY,,STATE,VIRGINIA,51,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,2000,
SURVEY,05/15/2020,2020-MAY-15,2020,MAY,,STATE,WASHINGTON,53,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,71700,
SURVEY,05/15/2020,2020-MAY-15,2020,MAY,,STATE,WEST VIRGINIA,54,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,1400,
SURVEY,05/15/2020,2020-MAY-15,2020,MAY,,STATE,WISCONSIN,55,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,95600,
SURVEY,05/15/2020,2020-MAY-15,2020,MAY,,STATE,WYOMING,56,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,600,
SURVEY,06/15/2020,2020-JUN-15,2020,JUN,,STATE,ALABAMA,1,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,900,
SURVEY,06/15/2020,2020-JUN-15,2020,JUN,,STATE,ALASKA,2,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,100,
SURVEY,06/15/2020,2020-JUN-15,2020,JUN,,STATE,ARIZONA,4,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,44200,
SURVEY,06/15/2020,2020-JUN-15,2020,JUN,,STATE,ARKANSAS,5,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,800,
SURVEY,06/15/2020,2020-JUN-15,2020,JUN,,STATE,CALIFORNIA,6,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,140000,
SURVEY,06/15/2020,2020-JUN-15,2020,JUN,,STATE,COLORADO,8,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,219900,
SURVEY,06/15/2020,2020-JUN-15,2020,JUN,,STATE,FLORIDA,12,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED, (D),
SURVEY,06/15/2020,2020-JUN-15,2020,JUN,,STATE,GEORGIA,13,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED, (D),
SURVEY,06/15/2020,2020-JUN-15,2020,JUN,,STATE,HAWAII,15,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,1400,
SURVEY,06/15/2020,2020-JUN-15,2020,JUN,,STATE,IDAHO,16,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,47900,
SURVEY,06/15/2020,2020-JUN-15,2020,JUN,,STATE,ILLINOIS,17,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED, (D),
SURVEY,06/15/2020,2020-JUN-15,2020,JUN,,STATE,INDIANA,18,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,4300,
SURVEY,06/15/2020,2020-JUN-15,2020,JUN,,STATE,IOWA,19,,,,,,,0,,CATTLE,"CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD",TOTAL,NOT SPECIFIED, (D),
